DFA_channel1,Fisher_Information_channel1,HFD_channel1,PFD_channel1,SVD_Entropy_channel1,variance_channel1,std_deviation_channel1,mean_channel1,fft_variance_channel1,fft_std_deviation_channel1,fft2_variance_channel1,zero_crossing_rate_channel1,complexity_channel1,DFA_channel2,Fisher_Information_channel2,HFD_channel2,PFD_channel2,SVD_Entropy_channel2,variance_channel2,std_deviation_channel2,mean_channel2,fft_variance_channel2,fft_std_deviation_channel2,fft2_variance_channel2,zero_crossing_rate_channel2,complexity_channel2,label
-2.4115640680677446,-2.3399123047035206,2.004043774084719,1.6939531435309925,0.22606553254472514,0.18885745280774607,0.6188860058183504,0.6188860058183504,2.004043774084719,1.6939531435309925,1.7577014916161474e-09,8.466380667854516e-09,4.1924950704993646e-05,9.201293750258447e-05,-1.3981405590536753e-06,-1.2446855783275025e-05,9.008511141523132e-07,4.413655734225745e-06,0.0009491317685929142,0.0021008702326002302,3.224143716607061e-06,6.537346761110018e-06,100.0,58.0,0.00044270056915830916,0.0043076158019624234,0.0
-2.409900252192948,-2.3708069227142468,1.8059367678802603,1.6648888667647257,0.1867011282820039,0.11517134380381504,0.6238621121289584,0.6355085001273971,1.8059367678802603,1.6648888667647257,3.608236415376726e-09,5.897023795252794e-09,6.0068597581238116e-05,7.679208159213288e-05,4.566220148136818e-06,-2.1049202033290123e-05,1.8579762927468487e-06,3.245353174668175e-06,0.001363076040706038,0.0018014863792624619,7.6806089000623e-06,1.7307903289122412e-06,40.0,34.0,0.00149280590871495,0.002864171819186542,0.0
-2.6037519209288527,-2.710644186717336,2.2536011964618985,2.2917788730559687,0.2800313013207893,0.2818806265866558,0.6106344912719592,0.6080180057168195,2.2536011964618985,2.2917788730559687,4.506137689808768e-10,3.00492476725116e-10,2.1227665179686548e-05,1.7334718824518498e-05,-1.9064062282218348e-06,1.5794400957737353e-06,2.3255448123931857e-07,1.5443847102745738e-07,0.0004822390291539234,0.0003929866041323258,3.4632402288813376e-07,2.0516618390279323e-07,150.0,168.0,0.0002476377019778468,0.00014289312785691332,0.0
-2.4050510526373268,-2.4638744496997957,2.1100950100197213,1.9714209008030434,0.21706357227870335,0.22174574181520024,0.6232849648680382,0.6178426721864385,2.1100950100197213,1.9714209008030434,2.568885480033652e-09,2.39331790966685e-09,5.0684173861607455e-05,4.8921548520737256e-05,-8.111151645900819e-06,3.646117824799838e-06,1.3327801395685654e-06,1.231444115705825e-06,0.001154460973601345,0.0011097045172954038,2.327277117383473e-06,1.9674066272253874e-06,106.0,104.0,0.000656339142259228,0.0017962269463499194,0.0
-2.508778461417128,-2.333692816203915,1.9606082644631486,1.6528758126001704,0.12371886787668483,0.17471962594006227,0.6287244709567726,0.6377234629335716,1.9606082644631486,1.6528758126001704,2.000267357386937e-09,5.271045827563512e-09,4.472434859656356e-05,7.260196848270377e-05,-1.4783831204478186e-05,-1.3677021163416497e-05,1.1287144960763248e-06,2.779762903370674e-06,0.0010624097590272432,0.0016672620979829998,4.851112971672783e-06,2.2608089326058046e-06,48.0,20.0,0.0007072362695599663,0.0015582537383950893,0.0
-2.666193882162885,-2.770541882400389,2.274395114274136,2.2862109489394817,0.2777139342486824,0.30180357655176754,0.6133955218879099,0.6106344912719592,2.274395114274136,2.2862109489394817,4.428592842927519e-10,1.913246571368662e-10,2.104422211184704e-05,1.3832015657049634e-05,-6.266643280933395e-07,-1.3059558289026514e-06,2.2672733776201508e-07,9.88272801499631e-08,0.00047615894170120873,0.00031436806477433914,2.6037853626753556e-07,1.8559077838826164e-07,178.0,186.0,0.00023835966977165833,9.355916053406726e-05,0.0
-2.5178479859583764,-2.6645860461107813,2.246668536624431,2.1670587932598613,0.2496832658886275,0.295471712532126,0.611084234720422,0.6138708003450312,2.246668536624431,2.1670587932598613,5.763867703300178e-10,7.378163820902164e-10,2.4008056363021514e-05,2.7162775669843028e-05,5.937716658160732e-11,-4.341634241968284e-06,2.948732979370922e-07,3.874117263498742e-07,0.0005430223733301347,0.0006224240727589785,4.61956571949775e-07,5.930935412726168e-07,140.0,148.0,0.00032124185974063903,0.0005715028029138511,0.0
-2.6947153798920565,-2.781431576769618,2.2804730639667237,2.250554373012854,0.2636452517197308,0.31422307432087526,0.6133955218879099,0.6088749732384344,2.2804730639667237,2.250554373012854,3.2237440156986984e-10,3.0559717829764675e-10,1.7954787706065195e-05,1.7481338000783772e-05,8.030011053540863e-07,5.612329820998883e-07,1.6448016116725582e-07,1.5662659508683875e-07,0.00040556153807684456,0.0003957607801271353,2.771868341837442e-07,1.969431845109224e-07,164.0,176.0,0.00017895949420117404,0.00016595753472255253,0.0
-2.3450560314280033,-2.435531197706781,1.7745258159821828,1.2853876691788808,0.12204353464228138,0.1390989179022414,0.6432727494158055,0.6355085001273971,1.7745258159821828,1.2853876691788808,3.061258255684599e-09,7.665472134975396e-09,5.532863865743128e-05,8.75526820547229e-05,5.346063116527755e-06,-1.4140816404471583e-06,1.5819963507743537e-06,3.925081985398079e-06,0.0012577743640154039,0.0019811819667557243,5.066570045648674e-06,5.300631926445696e-06,36.0,16.0,0.0014807847066646953,0.0046979791065972845,0.0
-2.4270724003644277,-2.46400952312936,2.031458230147081,2.0590159187963026,0.23417334695754743,0.25149864901819874,0.6153240659525433,0.6119960236694156,2.031458230147081,2.0590159187963026,2.6327707886753896e-09,2.2051780192872237e-09,5.131053292137385e-05,4.6959323028417094e-05,2.6992692198958974e-06,-5.074274652175575e-06,1.3502972972424423e-06,1.1411774934766646e-06,0.0011620229331826641,0.001068259094731547,3.1080147143090996e-06,8.203135552398506e-07,70.0,102.0,0.001645344941639426,0.0009547246442164972,0.0
-2.7651917722773973,-2.682329406173722,2.2425256672537,1.976770062697949,0.2734951866605122,0.2530101054239979,0.6093090626092812,0.611084234720422,2.2425256672537,1.976770062697949,2.255281209634374e-10,1.2368290902499196e-09,1.501759371415532e-05,3.516858100990029e-05,3.385391671102562e-06,-1.0882841682704784e-06,1.2075023935502495e-07,6.337101691197278e-07,0.0003474913514823426,0.0007960591492594804,7.262028385491928e-07,5.565429832262925e-07,114.0,80.0,0.0001368627663779461,0.0005290406577313041,0.0
-2.5507802417856285,-2.5113798611375864,2.1278099413003475,1.7764758826984774,0.2632795726218433,0.29574467535623084,0.6133955218879099,0.6097469700922421,2.1278099413003475,1.7764758826984774,1.5393343292183726e-09,7.196372249435199e-09,3.9234351392859455e-05,8.483143432381182e-05,-7.315183701884233e-06,-1.0150663465613469e-05,8.155364954669902e-07,3.6653619564097032e-06,0.0009030705927373509,0.0019145135038462651,5.479491603539871e-06,2.2492962165226837e-06,102.0,80.0,0.000524136071071233,0.0006720614651047896,0.0
-2.5493010560617453,-2.726459348446322,2.2743854095040756,2.2739195789996067,0.24134606080069787,0.26743415091969786,0.6129246833729275,0.6101887582801752,2.2743854095040756,2.2739195789996067,4.754864690419871e-10,2.07992956824845e-10,2.1805652226933895e-05,1.4421960921623835e-05,1.3406306871205613e-06,7.503506519690405e-07,2.439556414233687e-07,1.063964762965942e-07,0.0004939186587115016,0.0003261847272583347,2.6587336169005794e-07,2.486529157820316e-07,146.0,154.0,0.0002504927317353318,0.00011077760460617662,0.0
-2.449682150098413,-2.304876809687282,1.8729340751812944,1.5470787113419964,0.05475369133572861,0.04619846938944793,0.6563835716873578,0.6720270820860367,1.8729340751812944,1.5470787113419964,1.25475815679739e-09,5.907419652377246e-09,3.542256564391391e-05,7.68597401269172e-05,6.344739171501748e-06,1.0658018678447657e-05,6.615965523053773e-07,3.0827401103417026e-06,0.0008133858569617358,0.0017557733653127622,4.677993168596837e-06,2.3447094302461608e-06,36.0,20.0,0.0006501855960946781,0.004190070001817135,0.0
-2.635468378631122,-2.3653384391185264,2.159354354848989,1.7458379653064102,0.25917966361235684,0.2392692372866804,0.6088749732384344,0.6119960236694156,2.159354354848989,1.7458379653064102,8.148714192753461e-10,9.016624391328626e-09,2.8545952765240576e-05,9.495590761679142e-05,-4.778629403314475e-06,-2.213637086536463e-05,4.265404390550835e-07,4.860043694944729e-06,0.0006531006347073042,0.0022045506786973006,5.999999021661055e-06,3.614591287121297e-06,112.0,60.0,0.0002992025752367498,0.0022533156109431807,0.0
-2.57163444550126,-2.543377843505704,2.164711250267161,2.1107730177916033,0.28456972255083607,0.2619581984510866,0.6101887582801752,0.6106344912719592,2.164711250267161,2.1107730177916033,5.70709391244509e-10,8.008226331316135e-10,2.388952471784462e-05,2.82988097476133e-05,2.007217869088097e-06,6.113407240199592e-07,2.935010405654019e-07,4.102123386489275e-07,0.0005417573631852196,0.0006404782109087924,9.681763584203309e-07,1.80355883992499e-07,148.0,170.0,0.0002929941140074991,0.00042239089508755933,0.0
-2.489071421685703,-2.7115946439330343,2.2645061596402383,2.2699280581582517,0.2510624954937952,0.2678949311319249,0.6148349912773354,0.6115380558821704,2.2645061596402383,2.2699280581582517,1.077763829452251e-09,2.8717487140684163e-10,3.2829313569617185e-05,1.6946234726535616e-05,3.1534553530706507e-06,1.9343266720820136e-06,5.564585819282259e-07,1.48713122900778e-07,0.0007459615150449961,0.00038563340480406773,6.134641268948097e-07,4.21618864182802e-07,164.0,188.0,0.0005367633812459557,0.00014853087159638097,0.0
-2.6180481112691485,-2.481135079083897,2.2063189369326066,2.216515729713099,0.25542569838481594,0.3642990209202267,0.6119960236694156,0.6027833586863601,2.2063189369326066,2.216515729713099,5.095481347920567e-10,3.2377537710410423e-09,2.257317290041559e-05,5.690126335188914e-05,3.157131366805804e-07,-8.922541212968932e-06,2.608956118531935e-07,1.6980576616992695e-06,0.0005107794160429662,0.0013030954154240853,1.2478498523640776e-06,1.597059432482471e-06,114.0,230.0,0.00021463440078575507,0.00170384578230495,0.0
-2.4813560385969797,-2.4029531124931944,2.141200552655077,2.2381970536791527,0.30012952871519527,0.30163372187885856,0.6106344912719592,0.6084446408467526,2.141200552655077,2.2381970536791527,1.7004519764129009e-09,4.068008139055114e-09,4.12365369110077e-05,6.378093868120094e-05,-1.0672388208149318e-05,5.287888063983711e-06,9.28318510022493e-07,2.095511494761415e-06,0.000963492869731008,0.001447588164762829,2.221438434260141e-06,2.0681019897044304e-06,138.0,224.0,0.0006953934342042347,0.002019550183755372,0.0
-2.4165682626619756,-2.2887271592209677,1.8075681848342584,1.6381124955768782,0.06279684586438711,0.06510861514083408,0.6642832859102601,0.6574478280046354,1.8075681848342584,1.6381124955768782,2.725580495858615e-09,5.0862925452409386e-09,5.220709239038902e-05,7.131824833267387e-05,-9.144383319450562e-06,3.904275455636125e-06,1.4375548644424711e-06,2.6073887333595836e-06,0.0011989807606640197,0.001614741073162996,5.32210612941499e-06,2.258137267049991e-06,40.0,24.0,0.0015553087695084232,0.0025348123873243106,0.0
-2.4489879036400555,-2.5532040266290954,2.2448415269636413,2.255969661153247,0.24652006567605503,0.3150509000537747,0.6158179051104433,0.6055326611751513,2.2448415269636413,2.255969661153247,2.2025985205975092e-09,1.275896191905092e-09,4.6931849746174604e-05,3.571968913505676e-05,4.23869458543974e-06,4.01171615036405e-06,1.13565709676013e-06,6.377379845998619e-07,0.001065672133801072,0.0007985849889647701,1.7792799774515689e-06,7.780077688651045e-07,148.0,174.0,0.001977681835182366,0.0005578337090175402,0.0
-2.3352123952526953,-2.4876615410280083,2.131224222489402,2.0561385592684744,0.17718196518017879,0.29046990129201206,0.6183616790358605,0.611084234720422,2.131224222489402,2.0561385592684744,2.3391230192458784e-09,1.0671907038100739e-09,4.8364480967398775e-05,3.266788489954735e-05,1.1450061081328056e-06,-5.067894128128356e-06,1.1970828645127843e-06,5.584789164866668e-07,0.0010941128207423512,0.0007473144696087898,1.9250294183870864e-06,9.562631803641735e-07,118.0,124.0,0.0007590419258024874,0.0006986055756305041,0.0
-2.588768831184906,-2.480548071945516,2.0361951999380183,1.922948472027587,0.09956343913926485,0.12059449919022439,0.6416288791401716,0.6369749964811717,2.0361951999380183,1.922948472027587,4.139249870443129e-10,9.536965542985632e-10,2.0345146523048512e-05,3.088197782362009e-05,8.600011675391401e-06,-1.1251288671212357e-06,2.490243325840908e-07,4.822112471066402e-07,0.000499023378795113,0.0006944143194855938,6.922439461283768e-07,5.712932647684536e-07,80.0,32.0,0.00031456001682869563,0.00027633149058818156,0.0
-2.353704982909079,-2.5967996730869762,2.1765044275480916,2.256689837165214,0.26625955302448245,0.3149394884290841,0.6093090626092812,0.6088749732384344,2.1765044275480916,2.256689837165214,2.459883051880292e-09,7.170537051968599e-10,4.95972081057018e-05,2.6777858487878748e-05,-2.789337180859406e-06,-3.198566968689916e-07,1.2616397806356347e-06,3.6647646802871916e-07,0.0011232273948918957,0.0006053729990912372,1.6373295105542286e-06,9.367951502436228e-07,120.0,180.0,0.001340601428996506,0.00037505401270745975,0.0
-2.6827319288661498,-2.6732587070065024,2.157212475892122,2.240482419488916,0.19719601121042,0.3088626590417501,0.6238621121289584,0.6097469700922421,2.157212475892122,2.240482419488916,2.457286508546818e-10,3.4710189724892007e-10,1.5675734459816605e-05,1.8630670874901956e-05,3.307185901906465e-06,2.843026310624641e-07,1.313111708719265e-07,1.777526852273368e-07,0.00036236883264420864,0.00042160726420133795,2.0978702357878458e-07,2.608345616925166e-07,80.0,166.0,0.00013294748707190067,0.00017127148414246036,0.0
-2.7734057800710397,-2.7397645406640536,2.2741368352526843,2.2856075469101174,0.25957523616134914,0.31100869656072755,0.6115380558821704,0.6097469700922421,2.2741368352526843,2.2856075469101174,1.7022933855916356e-10,2.2821626939708966e-10,1.3047196578543744e-05,1.510682856846829e-05,-5.469451411593857e-08,2.939418467357008e-06,8.708125462710961e-08,1.212467193753721e-07,0.000295095331422084,0.0003482049961953046,1.9047787030537645e-07,1.0104285925733457e-07,168.0,174.0,0.00010113513330734587,0.0001295873971404153,0.0
-2.0941945059733817,-2.5238786361369354,2.075768562777207,1.8983986567051176,0.19787912729380833,0.20375217511171098,0.625632973856015,0.6188860058183504,2.075768562777207,1.8983986567051176,2.783886854320877e-08,1.930082185095444e-09,0.00016684983830740974,4.393270063512422e-05,1.2419597070748441e-05,6.768837618889899e-06,1.4325266192641134e-05,1.011277147059644e-06,0.003784873339048631,0.0010056227657823007,1.1046861827478884e-05,1.5024565675045361e-05,68.0,50.0,0.013379242471274509,0.0007462537972991561,0.0
-2.6881500486031973,-2.7959223099272545,2.2889997582769595,2.292654201394252,0.2739693417896324,0.27352036462065465,0.6124582087038853,0.6119960236694156,2.2889997582769595,2.292654201394252,3.2329104887864935e-10,1.4968144011330792e-10,1.7980296128780786e-05,1.2234436648792126e-05,1.5101299536408828e-06,-2.4012539321548596e-06,1.6663773716699573e-07,7.947450335293569e-08,0.0004082128576698629,0.0002819122263275144,1.975134745751554e-07,1.567582788381709e-07,188.0,176.0,0.00015162019199862627,8.189752870818745e-05,0.0
-2.60009155985217,-2.5236260604802325,2.052206688231656,1.968301486398606,0.20142998473563914,0.22959331345725797,0.6173288863555668,0.6158179051104433,2.052206688231656,1.968301486398606,3.796178569397278e-10,1.0556611417457334e-09,1.9483784461436845e-05,3.249093937924438e-05,2.3653557333279242e-06,3.241525228579709e-06,1.968543553992197e-07,5.45777176623593e-07,0.00044368271929298724,0.000738767335920852,1.0329145930831318e-06,2.569787943637258e-07,80.0,116.0,0.0002447257021466548,0.0006849613427160211,0.0
-2.6636992827100245,-2.675384932014747,2.24706495252828,2.2558360977086473,0.27469028506198817,0.2917114720062621,0.6093090626092812,0.6115380558821704,2.24706495252828,2.2558360977086473,2.4933346283972936e-10,2.1264144467414324e-10,1.5790296477258728e-05,1.45822304423618e-05,7.602879103637907e-07,5.922237861423636e-06,1.2795458291963958e-07,1.2682973644140337e-07,0.0003577073984692511,0.00035613162797118057,2.5409980798391884e-07,1.2371150129477734e-07,124.0,160.0,0.00012294258084337588,0.00011671144123574098,0.0
-2.1651469669370877,-2.309069874133716,2.0940477261076555,2.171735357931201,0.21883925026930232,0.32054088460857005,0.6183616790358605,0.6084446408467526,2.0940477261076555,2.171735357931201,6.140848342717507e-09,7.616354554967334e-09,7.836356514808082e-05,8.727172826847955e-05,3.0317339681378954e-06,1.4816319313704767e-05,3.147551960298981e-06,4.011955607537796e-06,0.0017741341438287526,0.0020029866718322903,6.1920879770012065e-06,5.210043764610699e-06,114.0,102.0,0.004952231177900947,0.005721324702467665,0.0
-2.690153645555007,-2.6668730042277464,2.29505994854009,2.275965991856094,0.2872187001221339,0.32157584216624174,0.6093090626092812,0.6063472906614429,2.29505994854009,2.275965991856094,3.4556374149903946e-10,4.3064674831619875e-10,1.8589344837810705e-05,2.0752029980611507e-05,1.6532082919789746e-06,1.3646054361560275e-06,1.6952842432760896e-07,2.2012026021203493e-07,0.0004117382959206114,0.00046916975628447636,2.82811205584916e-07,2.191152049439688e-07,174.0,192.0,0.0001580100539251073,0.00018398628490867458,0.0
-2.664397531722949,-2.5855958405051043,2.1310300769261143,1.9270252377267503,0.29338085560685817,0.2633617601436788,0.6194157542010303,0.6129246833729275,2.1310300769261143,1.9270252377267503,3.6884518497897915e-10,1.3824852395974957e-09,1.9205342615506217e-05,3.7181786395996304e-05,4.276926556081691e-06,3.5320354385550855e-06,1.9812014601545393e-07,7.142193857389589e-07,0.00044510689279706053,0.0008451150133200563,9.814917799070687e-07,5.741218431931666e-07,98.0,78.0,0.00013134545386993152,0.0007953705491051679,0.0
-2.541652192454288,-2.427002503101436,2.200710181865646,2.0204816341370555,0.24101657117140154,0.1810126208209497,0.6178426721864385,0.6194157542010303,2.200710181865646,2.0204816341370555,8.29514750859284e-10,1.753273688521036e-09,2.8801297728735835e-05,4.1872111106571116e-05,1.0665150068335265e-06,1.4111547435565786e-05,4.252213056883618e-07,9.985357754830063e-07,0.0006520899521449183,0.000999267619550942,1.5219631984593573e-06,8.695657782761534e-07,128.0,72.0,0.00027483934375230513,0.0007024466905204653,0.0
-2.2362779871842893,-2.306636116361949,1.8360840872776814,1.4058715994736528,0.18040899685468872,0.05902956701698674,0.6476105848638475,0.6642832859102601,1.8360840872776814,1.4058715994736528,1.361362863333115e-08,9.656886522575579e-09,0.00011667745554875265,9.826945874774918e-05,-1.0774261954495176e-05,-1.6610499788733943e-05,7.01028983407759e-06,5.076841025272239e-06,0.002647695192819141,0.002253184640741242,1.0741601413263777e-05,1.1393045806012298e-05,38.0,16.0,0.0035195457867867857,0.004585063973066027,0.0
-2.523721823546199,-2.4057739402973093,1.78265846545128,1.535599542111106,0.18509245443232555,0.10672343215399596,0.6232849648680382,0.638482424553248,1.78265846545128,1.535599542111106,1.9068215092843913e-09,7.64570740120833e-09,4.366716740623774e-05,8.743973582535762e-05,-1.379671651394629e-05,4.125358841581585e-06,1.0734491793793898e-06,3.922642512977606e-06,0.0010360739256343582,0.0019805662101978834,5.283172234131471e-06,4.100956923507227e-06,48.0,16.0,0.0012223819471174169,0.004662898299641379,0.0
-2.4437562375094237,-2.3133545893625915,1.9182806900537885,1.660187625576305,0.14327210610375735,0.1015603502226064,0.6392521560564153,0.6513421181249451,1.9182806900537885,1.660187625576305,1.943302410922074e-09,5.734126301371224e-09,4.408290383949399e-05,7.57240140336685e-05,-6.084858429037762e-06,-6.856363609225469e-06,1.0138009013434195e-06,2.958152325344321e-06,0.0010068768054451445,0.001719928000046607,5.612639700134861e-06,1.7747999680194617e-06,40.0,28.0,0.0008542038826436147,0.0025812046828201565,0.0
-2.735053654384784,-2.743292010752246,2.242549934695273,2.251430102147995,0.22083188171233822,0.29844014098540556,0.6183616790358605,0.6084446408467526,2.242549934695273,2.251430102147995,2.056498535543198e-10,3.336585471518404e-10,1.4340496977243146e-05,1.8266322759434655e-05,-1.0526442447830922e-06,-1.6652041094688735e-06,1.0540568034346539e-07,1.7201902058539116e-07,0.00032466240980973663,0.00041475175778457065,2.766484396900382e-07,1.2733400636522032e-07,136.0,166.0,9.985750737054185e-05,0.0001571127089699091,0.0
-2.728506237574819,-2.552082678030652,2.2529649595525587,1.9606515499182575,0.25753236299745413,0.2949886022341626,0.6124582087038853,0.611084234720422,2.2529649595525587,1.9606515499182575,2.286685547457906e-10,1.383383878134441e-09,1.51217907254991e-05,3.719386882450441e-05,2.8603610650364913e-06,-1.3133928152551426e-05,1.212244920685558e-07,7.964163722047982e-07,0.00034817307774805877,0.000892421633649027,7.46416509912612e-07,7.728610349732446e-07,158.0,92.0,0.00010829118414785069,0.0004477859574386709,0.0
-2.1792391794719297,-2.2718791667446916,2.075620537537755,1.832227628014183,0.1943624489165544,0.21365892294193378,0.6194157542010303,0.6215910992292677,2.075620537537755,1.832227628014183,9.811228647118512e-09,1.0264750238758516e-08,9.905164636248361e-05,0.00010131510370501783,-8.619543453305105e-06,-1.3277448369838816e-05,5.055275533249174e-06,5.0934029137011765e-06,0.0022483939897734056,0.0022568568660199027,8.324233689243792e-06,8.702430707631084e-06,70.0,62.0,0.005250366896144734,0.003748894024860997,0.0
-2.557596644281369,-2.6101426878476186,2.260384392290803,2.275698984160555,0.29484497582116315,0.2779045494440089,0.6067597070702611,0.611084234720422,2.260384392290803,2.275698984160555,6.129370359706344e-10,6.299377651328244e-10,2.4757565227029786e-05,2.509856101717436e-05,-8.658862999930832e-07,1.503639093109181e-06,3.1418819830572263e-07,3.2350445404747844e-07,0.0005605249310295864,0.0005687745195132061,5.247081278017317e-07,3.811775418531212e-07,132.0,174.0,0.0003106565575506136,0.00017523279670521796,0.0
-2.727637390079955,-2.514911413603802,2.256428045491377,1.987654357112223,0.2838394076014191,0.2517138002824422,0.6075950095040317,0.6129246833729275,2.256428045491377,1.987654357112223,3.9708584048734245e-10,1.2882112571804675e-09,1.992701283402363e-05,3.5891659994774096e-05,1.1665813568124949e-07,-9.189989757993623e-06,2.0212524669591182e-07,7.027972946860783e-07,0.00044958341461391995,0.000838330063093337,1.1189912496980698e-06,3.703673749361385e-07,174.0,138.0,0.0002632012155897339,0.0011936509724854677,0.0
-2.7016347450594447,-2.7170913742701845,2.1501934114731514,2.1491762036414115,0.15397531169129908,0.1754002089161971,0.6287244709567726,0.6238621121289584,2.1501934114731514,2.1491762036414115,1.9924876988329992e-10,2.638614116799107e-10,1.4115550640456784e-05,1.6243811488684256e-05,-2.1262029266367743e-08,4.208871613692519e-06,1.0194805685455407e-07,1.4415118946585486e-07,0.0003192930579492045,0.00037967247657139287,2.4550982280086544e-07,1.510171460148251e-07,86.0,110.0,9.938779144001039e-05,8.919494241614568e-05,0.0
-2.6439133658277307,-2.5330195697288604,2.2564896892183555,2.05128989437291,0.2627776081744765,0.26296257541358387,0.614350596788661,0.6124582087038853,2.2564896892183555,2.05128989437291,7.320938119280794e-10,1.8971558756920925e-09,2.7057232155711703e-05,4.3556352874088214e-05,8.44813644204653e-07,1.3177519431743307e-05,3.750946664479493e-07,1.0602341701231966e-06,0.000612449725649338,0.0010296767308836286,9.594406294935104e-07,1.3855121339722566e-06,126.0,142.0,0.0003120926146133565,0.0006952733898949797,0.0
-2.1519954176895317,-2.522174000161276,2.066004882912059,2.1671732072752796,0.15615424413060555,0.25275897900410155,0.6178426721864385,0.6153240659525433,2.066004882912059,2.1671732072752796,9.35131090707288e-09,1.5106265400123263e-09,9.670217633059185e-05,3.886677938821695e-05,5.001545248850714e-07,-6.935726908578376e-06,4.787646236751203e-06,7.97916287713043e-07,0.002188069065809213,0.0008932616009395249,4.9580972756909565e-06,4.369816720031136e-06,128.0,120.0,0.004752980969924589,0.0009110644548780188,0.0
-2.6036078765872372,-2.5123242797764678,1.920867065428143,2.2273213770880633,0.33052711427570314,0.30888208478367946,0.6075950095040317,0.6067597070702611,1.920867065428143,2.2273213770880633,2.0347475536455242e-09,2.330471133251621e-09,4.51081761285637e-05,4.8274953477467186e-05,7.271712503408329e-06,1.275552688180547e-05,1.0680966988842542e-06,1.264530444355957e-06,0.0010334876384767522,0.0011245134256005825,1.6621664718155307e-06,1.8820883038580124e-06,82.0,196.0,0.0012682179443695226,0.0010453120525985857,0.0
-2.6486341590849873,-2.6664679428630227,2.2460418699476135,2.2576524577015107,0.29211818238814385,0.29874158778268406,0.6084446408467526,0.6115380558821704,2.2460418699476135,2.2576524577015107,5.560079419674258e-10,3.233576050622496e-10,2.357982065172307e-05,1.7982146842417052e-05,1.8814741316946e-06,-9.431811130056143e-09,2.862746034895842e-07,1.655591166754761e-07,0.0005350463563931486,0.0004068895632422588,3.7676724021800484e-07,2.6942203902422416e-07,220.0,168.0,0.00031813996768705424,0.00019947593911948672,0.0
-2.502586412466898,-2.407629520516844,2.1927071236602553,1.9991559366319087,0.21571507801937576,0.20280312276249637,0.6188860058183504,0.6158179051104433,2.1927071236602553,1.9991559366319087,8.722661258105038e-10,1.7854166446259902e-09,2.9534151855276016e-05,4.2254190852813526e-05,-7.743263767586957e-06,3.2100754293126463e-06,4.7550817854196234e-07,9.191048480022445e-07,0.0006895710105144809,0.0009586995608647396,1.151925756228309e-06,1.176660023744738e-06,84.0,74.0,0.0003357082645699837,0.0011072132514740385,0.0
-2.474394413640345,-2.5650778182942484,2.1271621375900516,2.184592365478572,0.25219172963766684,0.26616349009222434,0.6158179051104433,0.6133955218879099,2.1271621375900516,2.184592365478572,1.9793072232455696e-09,1.2162681788143226e-09,4.44894057416546e-05,3.487503661380619e-05,2.1141692103367413e-06,-8.754412838827968e-06,1.011682183905409e-06,6.61514852660937e-07,0.0010058241316976886,0.0008133356334631706,1.4567671284602592e-06,1.1726649227410946e-06,94.0,114.0,0.0007026671684096989,0.0008087399164884733,0.0
-2.741244175452945,-2.6784618755572898,2.2399693774117693,2.255361428144493,0.27509900912463386,0.30850593662534515,0.6124582087038853,0.6084446408467526,2.2399693774117693,2.255361428144493,4.571663838917366e-10,3.268596120937946e-10,2.1381449527376217e-05,1.807925916883196e-05,-1.1276068386596125e-06,-6.007220681579249e-07,2.345676764042262e-07,1.6747394026162087e-07,0.0004843218727295167,0.0004092358003176419,3.666200649129041e-07,2.1674261696346176e-07,202.0,132.0,0.00021225414932355313,0.00017558657717352169,0.0
-2.5971301538307063,-2.5871821414723226,2.0565540711555443,1.9728156372321475,0.1071900885374804,0.12021306177560284,0.633381156080921,0.6392521560564153,2.0565540711555443,1.9728156372321475,4.1317134184682114e-10,4.921676143501774e-10,2.032661658630922e-05,2.218485101032183e-05,5.562764155151853e-06,-2.605011798764727e-06,2.2738316312908428e-07,2.5306393929781637e-07,0.00047684710665902577,0.0005030546086637279,4.7102452658469583e-07,3.653075226980605e-07,68.0,36.0,0.00021735972980979677,0.00016098210631739678,0.0
-2.7723514050740006,-2.6992051483942956,2.2735046209236804,2.2771401455370937,0.28132698781904053,0.26979508599130925,0.6106344912719592,0.6119960236694156,2.2735046209236804,2.2771401455370937,2.8209813702696866e-10,4.108147309654105e-10,1.67957773570314e-05,2.0268565093893807e-05,2.696943888127578e-06,1.2381358645843754e-06,1.481572379768849e-07,2.1066833081391644e-07,0.0003849119873125347,0.0004589861989362169,3.472066621803758e-07,1.8610231320570182e-07,154.0,186.0,0.00011745409865977751,0.00013009630161523947,0.0
-2.455811360188793,-2.3771525086327956,1.845934836246349,1.792846234544655,0.14011279583019015,0.10418239369866844,0.6320085211504668,0.6392521560564153,1.845934836246349,1.792846234544655,4.718335803968326e-09,5.8657080810582735e-09,6.869014342661054e-05,7.65879108022818e-05,-2.379771461028477e-05,-1.3624590013271198e-06,2.7057495024659825e-06,2.996122729524335e-06,0.001644916260016291,0.0017309311741153474,6.173028232968371e-06,3.489423560117064e-06,32.0,18.0,0.0018594695825037049,0.002267435357623144,0.0
